Iteration,Best Distance,Average Distance
3231,10151.03680616834,10193.89111667198
3232,10151.03680616834,10186.041301384781
3233,10151.03680616834,10176.977317277788
3234,10151.03680616834,10207.570751032972
3235,10151.03680616834,10180.074448974423
3236,10151.03680616834,10189.447189054816
3237,10151.03680616834,10200.65372446598
3238,10151.03680616834,10186.024306341254
3239,10151.03680616834,10172.17343142973
3240,10151.03680616834,10175.854023841479
3241,10151.03680616834,10220.91417455804
3242,10151.03680616834,10192.949408351604
3243,10151.03680616834,10204.867341907586
3244,10151.03680616834,10210.696222022749
3245,10151.03680616834,10199.886790925626
3246,10151.03680616834,10198.736169687518
3247,10151.03680616834,10207.59306370989
3248,10151.03680616834,10195.868686304448
3249,10151.03680616834,10202.09897663533
3250,10151.03680616834,10241.83323597204
3251,10151.03680616834,10223.576929763563
3252,10151.03680616834,10199.679667560376
3253,10151.03680616834,10198.806559338444
3254,10151.03680616834,10194.437233511282
3255,10151.03680616834,10221.902153462566
3256,10151.03680616834,10249.494201647576
3257,10151.03680616834,10199.891731565753
3258,10151.03680616834,10197.295617842537
3259,10151.03680616834,10198.680043577726
3260,10151.03680616834,10203.483730376835
3261,10151.03680616834,10181.089327878517
3262,10151.03680616834,10210.521103703639
3263,10151.03680616834,10207.694313144397
3264,10151.03680616834,10213.700549189309
3265,10151.03680616834,10206.066188554569
3266,10151.03680616834,10167.604632024233
3267,10151.03680616834,10196.238036784824
3268,10151.03680616834,10205.74474539092
3269,10151.03680616834,10225.632579258205
3270,10151.03680616834,10193.871865972638
3271,10151.03680616834,10205.983028548846
3272,10151.03680616834,10194.431396705795
3273,10151.03680616834,10202.12370642456
3274,10151.03680616834,10224.114885318872
3275,10151.03680616834,10201.119969748475
3276,10151.03680616834,10199.694040726543
3277,10151.03680616834,10236.431387145427
3278,10151.03680616834,10223.200672839092
3279,10151.03680616834,10225.647071316836
3280,10151.03680616834,10204.501211587089
3281,10151.03680616834,10218.12885398706
3282,10151.03680616834,10211.009317712214
3283,10151.03680616834,10227.02856121735
3284,10151.03680616834,10186.243485579047
3285,10151.03680616834,10196.725927143816
3286,10151.03680616834,10239.161589984948
3287,10151.03680616834,10235.159766247172
3288,10151.03680616834,10197.010463014107
3289,10151.03680616834,10196.228152881953
3290,10151.03680616834,10205.01778879293
3291,10151.03680616834,10200.757641204165
3292,10151.03680616834,10187.869511897294
3293,10151.03680616834,10235.555024694286
3294,10151.03680616834,10190.530056203228
3295,10151.03680616834,10187.844377529847
3296,10151.03680616834,10213.464859790654
3297,10151.03680616834,10231.713776242364
3298,10151.03680616834,10208.243516146029
3299,10151.03680616834,10181.86371249535
3300,10151.03680616834,10221.239510383726
3301,10151.03680616834,10217.249820822855
3302,10151.03680616834,10202.86212563076
3303,10151.03680616834,10195.839410471277
3304,10151.03680616834,10184.68754878748
3305,10151.03680616834,10201.483219764044
3306,10151.03680616834,10197.058682576282
3307,10151.03680616834,10203.628385172917
3308,10151.03680616834,10214.507016879204
3309,10151.03680616834,10204.612020968778
3310,10151.03680616834,10176.97426810098
3311,10151.03680616834,10191.735452152405
3312,10151.03680616834,10195.359003294567
3313,10151.03680616834,10183.624724621715
3314,10151.03680616834,10183.957348535358
3315,10151.03680616834,10197.400407685052
3316,10151.03680616834,10175.22430730835
3317,10151.03680616834,10192.612763007415
3318,10151.03680616834,10195.09699924426
3319,10151.03680616834,10200.523122648516
3320,10151.03680616834,10187.295704200853
3321,10151.03680616834,10198.720353949559
3322,10151.03680616834,10212.15865441796
3323,10151.03680616834,10195.135481155314
3324,10151.03680616834,10173.443827232231
3325,10151.03680616834,10205.167770474323
3326,10151.03680616834,10195.711840690958
3327,10151.03680616834,10210.259734694604
3328,10151.03680616834,10205.52640041668
3329,10151.03680616834,10195.02393513235
3330,10151.03680616834,10211.630330163476
3331,10151.03680616834,10193.321914576933
3332,10151.03680616834,10215.68665694995
3333,10151.03680616834,10217.622682620009
3334,10151.03680616834,10197.25114899816
3335,10151.03680616834,10186.66906401469
3336,10151.03680616834,10205.361783299035
3337,10151.03680616834,10234.191312600004
3338,10151.03680616834,10193.557651123781
3339,10151.03680616834,10177.205460529127
3340,10151.03680616834,10225.494529900743
3341,10151.03680616834,10236.320349168254
3342,10151.03680616834,10235.814408029837
3343,10151.03680616834,10204.972450135676
3344,10151.03680616834,10210.018537054442
3345,10151.03680616834,10252.418014107332
3346,10151.03680616834,10237.179647403138
3347,10151.03680616834,10207.836491217844
3348,10151.03680616834,10206.373952057382
3349,10151.03680616834,10238.683607728575
3350,10151.03680616834,10199.848358116089
3351,10151.03680616834,10220.791625704238
3352,10151.03680616834,10253.963016969676
3353,10151.03680616834,10211.47854038388
3354,10151.03680616834,10211.67297512743
3355,10151.03680616834,10203.947327191478
3356,10151.03680616834,10217.303744488898
3357,10151.03680616834,10223.34231099319
3358,10151.03680616834,10230.259994166703
3359,10151.03680616834,10189.161477108248
3360,10151.03680616834,10205.447976210828
3361,10151.03680616834,10215.808996460066
3362,10151.03680616834,10198.732133820633
3363,10151.03680616834,10203.53398867251
3364,10151.03680616834,10205.634228616926
3365,10151.03680616834,10210.514116761995
3366,10151.03680616834,10216.289999515304
3367,10151.03680616834,10215.357591227688
3368,10151.03680616834,10206.547965586797
3369,10151.03680616834,10232.59909654556
3370,10151.03680616834,10205.586995953347
3371,10151.03680616834,10220.886070895
3372,10151.03680616834,10229.797355691917
3373,10151.03680616834,10215.781266715314
3374,10151.03680616834,10205.056067074438
3375,10151.03680616834,10231.633213177796
3376,10151.03680616834,10221.206142663996
3377,10151.03680616834,10205.521686937942
3378,10151.03680616834,10210.928448730396
3379,10151.03680616834,10192.73301665941
3380,10151.03680616834,10219.689468641356
3381,10151.03680616834,10186.953872644453
3382,10151.03680616834,10198.087656483212
3383,10151.03680616834,10231.660879331635
3384,10151.03680616834,10196.518244290777
3385,10151.03680616834,10186.156512536381
3386,10151.03680616834,10223.344183357041
3387,10151.03680616834,10197.517166391986
3388,10151.03680616834,10221.55407106095
3389,10151.03680616834,10195.041528970643
3390,10151.03680616834,10207.22116888585
3391,10151.03680616834,10213.423020363805
3392,10151.03680616834,10202.958197974047
3393,10151.03680616834,10191.515005588295
3394,10151.03680616834,10224.601667541463
3395,10151.03680616834,10223.464754604423
3396,10151.03680616834,10200.363781534144
3397,10151.03680616834,10188.870469061267
3398,10151.03680616834,10204.42893756934
3399,10151.03680616834,10202.146080305718
3400,10151.03680616834,10205.891860554335
3401,10151.03680616834,10186.076926550873
3402,10151.03680616834,10204.592208158972
3403,10151.03680616834,10194.273167828376
3404,10151.03680616834,10188.082794291804
3405,10151.03680616834,10203.939587942232
3406,10151.03680616834,10215.128185067
3407,10151.03680616834,10229.153661691436
3408,10151.03680616834,10207.758947073919
3409,10151.03680616834,10211.894172002452
3410,10151.03680616834,10192.789713421855
3411,10151.03680616834,10208.47539157449
3412,10151.03680616834,10218.953229340317
3413,10151.03680616834,10182.751472701586
3414,10151.03680616834,10191.394462863454
3415,10151.03680616834,10211.892354218073
3416,10151.03680616834,10209.308805975137
3417,10151.03680616834,10191.26122550847
3418,10151.03680616834,10202.215008530486
3419,10151.03680616834,10201.011473986047
3420,10151.03680616834,10184.109770923453
3421,10151.03680616834,10203.550027683561
3422,10151.03680616834,10190.38140480748
3423,10151.03680616834,10201.746155564795
3424,10151.03680616834,10203.853655008083
3425,10151.03680616834,10220.331347463354
3426,10151.03680616834,10206.42829904041
3427,10151.03680616834,10212.668778481438
3428,10151.03680616834,10201.554117196396
3429,10151.03680616834,10206.77400954208
3430,10151.03680616834,10208.531995100777
3431,10151.03680616834,10187.5457663599
3432,10151.03680616834,10196.530709589004
3433,10151.03680616834,10208.592719288443
3434,10151.03680616834,10194.865626351131
3435,10151.03680616834,10213.151927236217
3436,10151.03680616834,10200.341533845189
3437,10151.03680616834,10211.28577233606
3438,10151.03680616834,10221.557838696872
3439,10151.03680616834,10202.97145875569
3440,10151.03680616834,10198.869191312428
3441,10151.03680616834,10190.933162574112
3442,10151.03680616834,10207.025367630877
3443,10151.03680616834,10222.681452712619
3444,10151.03680616834,10211.92495517309
3445,10151.03680616834,10199.947552373465
3446,10151.03680616834,10217.36373835467
3447,10151.03680616834,10195.080754431703
3448,10151.03680616834,10236.078270243812
3449,10151.03680616834,10205.816965461765
3450,10151.03680616834,10201.111875542365
3451,10151.03680616834,10198.917709877653
3452,10151.03680616834,10230.45550210021
3453,10151.03680616834,10191.75894417392
3454,10151.03680616834,10214.177373911234
3455,10151.03680616834,10206.759418135574
3456,10151.03680616834,10228.946361489247
3457,10151.03680616834,10227.100710410936
3458,10151.03680616834,10195.715361556997
3459,10151.03680616834,10183.79846001808
3460,10151.03680616834,10194.249256158602
3461,10151.03680616834,10184.604975210801
3462,10151.03680616834,10181.836128442454
3463,10151.03680616834,10204.866395315627
3464,10151.03680616834,10185.086930494599
3465,10151.03680616834,10179.83473267847
3466,10151.03680616834,10200.738812333064
3467,10151.03680616834,10220.551898716603
3468,10151.03680616834,10206.967841961632
3469,10151.03680616834,10186.435297439159
3470,10151.03680616834,10198.140013919297
3471,10151.03680616834,10204.709630515434
3472,10151.03680616834,10199.617414924483
3473,10151.03680616834,10185.190659364514
3474,10151.03680616834,10209.634799912128
3475,10151.03680616834,10221.332509762788
3476,10151.03680616834,10193.451646702566
3477,10151.03680616834,10181.597341274459
3478,10151.03680616834,10180.187027228858
3479,10151.03680616834,10219.72480989928
3480,10151.03680616834,10240.309868273545
3481,10151.03680616834,10223.62407679212
3482,10151.03680616834,10194.559362159793
3483,10151.03680616834,10179.70429010022
3484,10151.03680616834,10186.639028564812
3485,10151.03680616834,10198.294866154281
3486,10151.03680616834,10206.30384448198
3487,10151.03680616834,10191.481002119925
3488,10151.03680616834,10192.933597814996
3489,10151.03680616834,10207.042092341964
3490,10151.03680616834,10199.75405198955
3491,10151.03680616834,10201.802996917462
3492,10151.03680616834,10203.205349130947
3493,10151.03680616834,10199.37840283456
3494,10151.03680616834,10202.192134183935
3495,10151.03680616834,10181.819849038257
3496,10151.03680616834,10202.666857802797
3497,10151.03680616834,10198.58501061293
3498,10151.03680616834,10222.686703930574
3499,10151.03680616834,10192.38726981605
3500,10151.03680616834,10192.354402965853
3501,10151.03680616834,10199.744502034622
3502,10151.03680616834,10196.947264513781
3503,10151.03680616834,10208.211949377735
3504,10151.03680616834,10197.433149540799
3505,10151.03680616834,10194.921023327423
3506,10151.03680616834,10196.824005778873
3507,10151.03680616834,10197.81524082829
3508,10151.03680616834,10191.340489579356
3509,10151.03680616834,10215.633972307598
3510,10151.03680616834,10191.136491235327
3511,10151.03680616834,10191.86685650488
3512,10151.03680616834,10193.808971901426
3513,10151.03680616834,10197.445667825923
3514,10151.03680616834,10190.75425926147
3515,10151.03680616834,10204.493509058344
3516,10151.03680616834,10215.419108530354
3517,10151.03680616834,10210.941373771007
3518,10151.03680616834,10194.34953853723
3519,10151.03680616834,10187.060942857443
3520,10151.03680616834,10196.89658052235
3521,10151.03680616834,10201.318905697064
3522,10151.03680616834,10224.410325942501
3523,10151.03680616834,10213.417451777314
3524,10151.03680616834,10188.976880095848
3525,10151.03680616834,10203.696506018063
3526,10151.03680616834,10225.125412801344
3527,10151.03680616834,10193.236695586758
3528,10151.03680616834,10210.111954190104
3529,10151.03680616834,10195.05934506898
3530,10151.03680616834,10207.20736194752
3531,10151.03680616834,10212.391635145688
3532,10151.03680616834,10189.257032643567
3533,10151.03680616834,10213.51506267026
3534,10151.03680616834,10195.495348665507
3535,10151.03680616834,10202.813183416907
3536,10151.03680616834,10182.253859614651
3537,10151.03680616834,10220.379362772706
3538,10151.03680616834,10197.871113208606
3539,10151.03680616834,10208.370644942735
3540,10151.03680616834,10190.640443549526
3541,10151.03680616834,10203.756623072897
3542,10151.03680616834,10188.185841775039
3543,10151.03680616834,10201.919333460924
3544,10151.03680616834,10176.410034978042
3545,10151.03680616834,10209.361260044303
3546,10151.03680616834,10223.752530000467
3547,10151.03680616834,10215.594254670032
3548,10151.03680616834,10203.449952083734
3549,10151.03680616834,10187.142571814411
3550,10151.03680616834,10191.493542651935
3551,10151.03680616834,10196.32325108654
3552,10151.03680616834,10207.702167451582
3553,10151.03680616834,10196.14041364555
3554,10151.03680616834,10188.618012977013
3555,10151.03680616834,10215.229666341815
3556,10151.03680616834,10224.506135237578
3557,10151.03680616834,10200.024473392747
3558,10151.03680616834,10202.320842423616
3559,10151.03680616834,10202.873699877113
3560,10151.03680616834,10225.685810807483
3561,10151.03680616834,10229.054095321833
3562,10151.03680616834,10201.539598899717
3563,10151.03680616834,10211.82000923172
3564,10151.03680616834,10199.10430987953
3565,10151.03680616834,10244.594945236111
3566,10151.03680616834,10187.797953672693
3567,10151.03680616834,10216.856470468194
3568,10151.03680616834,10210.785107603693
3569,10151.03680616834,10207.466358933716
3570,10151.03680616834,10191.855222073533
3571,10151.03680616834,10213.246929456678
